name,price,rating,quality,review,bed,distance_from_center,room_type,free_cancellation,area,city
283.0,0.0,6.3,5.0,874.0,44.0,7.1,174.0,0.0,55.0,3.0
282.0,0.0,7.3,1.0,2054.0,44.0,4.3,173.0,0.0,29.0,3.0
710.0,0.0,10.0,6.0,2.0,158.0,5.1,62.0,0.0,54.0,3.0
281.0,0.0,7.5,1.0,4.0,43.0,4.9,62.0,0.0,54.0,3.0
278.0,0.0,6.8,5.0,84.0,41.0,6.0,170.0,0.0,53.0,3.0
296.0,0.0,6.8,5.0,1703.0,55.0,5.7,184.0,0.0,27.0,3.0
285.0,1.0,7.8,1.0,1313.0,29.0,4.6,176.0,1.0,54.0,3.0
711.0,0.0,8.4,2.0,564.0,159.0,5.0,62.0,0.0,29.0,3.0
225.0,0.0,5.4,5.0,1596.0,48.0,2.7,179.0,0.0,28.0,3.0
437.0,0.0,8.2,2.0,2715.0,6.0,5.4,232.0,0.0,41.0,4.0
714.0,0.0,7.2,1.0,129.0,11.0,10.0,81.0,0.0,71.0,4.0
436.0,1.0,8.3,2.0,3420.0,10.0,4.9,231.0,0.0,41.0,4.0
435.0,0.0,7.7,1.0,1817.0,11.0,2.7,229.0,0.0,58.0,4.0
108.0,1.0,7.8,1.0,4233.0,21.0,4.0,234.0,1.0,40.0,4.0
434.0,1.0,7.7,1.0,1281.0,20.0,2.5,229.0,0.0,39.0,4.0
297.0,0.0,8.0,2.0,2.0,56.0,8.3,62.0,0.0,38.0,4.0
433.0,1.0,9.7,6.0,9.0,10.0,4.5,62.0,0.0,41.0,4.0
715.0,1.0,8.7,3.0,5737.0,10.0,4.0,323.0,0.0,37.0,4.0
108.0,1.0,7.8,1.0,4233.0,21.0,4.0,234.0,1.0,40.0,4.0
437.0,0.0,8.2,2.0,2715.0,6.0,5.4,232.0,0.0,41.0,4.0
444.0,0.0,7.2,1.0,3691.0,10.0,8.1,235.0,0.0,36.0,4.0
95.0,0.0,6.1,5.0,1491.0,4.0,3.3,77.0,0.0,31.0,4.0
716.0,0.0,7.7,1.0,51.0,10.0,2.4,225.0,0.0,41.0,4.0
190.0,0.0,6.2,5.0,90.0,65.0,6.3,144.0,0.0,34.0,4.0
437.0,0.0,8.2,2.0,2715.0,6.0,5.4,232.0,0.0,41.0,4.0
400.0,0.0,9.0,4.0,29.0,11.0,8.7,84.0,0.0,62.0,4.0
436.0,1.0,8.3,2.0,3420.0,10.0,4.9,231.0,0.0,41.0,4.0
714.0,0.0,7.2,1.0,129.0,11.0,10.0,81.0,0.0,71.0,4.0
435.0,0.0,7.7,1.0,1817.0,11.0,2.7,229.0,0.0,58.0,4.0
404.0,0.0,6.0,5.0,38.0,22.0,6.4,215.0,0.0,57.0,4.0
444.0,0.0,7.2,1.0,3691.0,10.0,8.1,235.0,0.0,36.0,4.0
95.0,0.0,6.1,5.0,1491.0,4.0,3.3,77.0,0.0,31.0,4.0
716.0,0.0,7.7,1.0,51.0,10.0,2.4,225.0,0.0,41.0,4.0
190.0,0.0,6.2,5.0,90.0,65.0,6.3,144.0,0.0,34.0,4.0
437.0,0.0,8.2,2.0,2715.0,6.0,5.4,232.0,0.0,41.0,4.0
404.0,0.0,6.0,5.0,38.0,22.0,6.4,215.0,0.0,57.0,4.0
444.0,0.0,7.2,1.0,3691.0,10.0,8.1,235.0,0.0,36.0,4.0
346.0,0.0,4.5,5.0,40.0,10.0,3.8,217.0,0.0,40.0,4.0
610.0,0.0,8.1,2.0,811.0,11.0,6.9,85.0,0.0,57.0,4.0
703.0,0.0,8.6,3.0,561.0,10.0,4.9,62.0,0.0,58.0,4.0
400.0,0.0,9.0,4.0,29.0,11.0,8.7,84.0,0.0,62.0,4.0
714.0,0.0,7.2,1.0,129.0,11.0,10.0,81.0,0.0,71.0,4.0
320.0,0.0,7.4,1.0,2189.0,45.0,4.8,192.0,0.0,38.0,4.0
436.0,1.0,8.3,2.0,3420.0,10.0,4.9,231.0,0.0,41.0,4.0
339.0,0.0,8.1,2.0,31.0,14.0,5.5,62.0,0.0,58.0,4.0
415.0,0.0,8.1,2.0,333.0,22.0,5.0,114.0,0.0,35.0,4.0
411.0,0.0,6.8,5.0,1039.0,10.0,6.6,77.0,0.0,57.0,4.0
340.0,0.0,8.2,2.0,10.0,79.0,7.8,166.0,0.0,36.0,4.0
717.0,0.0,8.0,2.0,1.0,89.0,6.6,62.0,0.0,42.0,4.0
718.0,0.0,6.4,5.0,12.0,30.0,4.7,62.0,0.0,42.0,4.0
719.0,1.0,8.3,2.0,13.0,20.0,2.6,81.0,0.0,31.0,4.0
720.0,0.0,8.7,3.0,643.0,1.0,6.0,226.0,0.0,57.0,4.0
95.0,0.0,6.1,5.0,1491.0,1.0,3.3,13.0,0.0,31.0,4.0
96.0,0.0,6.2,5.0,17.0,1.0,9.9,13.0,0.0,33.0,4.0
97.0,0.0,6.9,5.0,16.0,1.0,9.9,47.0,0.0,34.0,4.0
721.0,1.0,9.9,6.0,8.0,29.0,4.6,62.0,0.0,41.0,4.0
333.0,0.0,6.7,5.0,17.0,74.0,4.2,81.0,0.0,31.0,4.0
99.0,0.0,7.6,1.0,11.0,13.0,8.2,63.0,0.0,34.0,4.0
722.0,0.0,7.0,1.0,22.0,1.0,3.6,104.0,0.0,58.0,4.0
723.0,0.0,6.7,5.0,23.0,1.0,6.4,81.0,0.0,57.0,4.0
100.0,1.0,8.9,3.0,299.0,1.0,9.7,64.0,0.0,36.0,4.0
724.0,0.0,8.7,3.0,469.0,1.0,16.9,13.0,0.0,59.0,4.0
101.0,0.0,7.9,1.0,35.0,1.0,6.1,65.0,0.0,37.0,4.0
725.0,0.0,9.0,4.0,68.0,1.0,10.0,84.0,0.0,36.0,4.0
102.0,0.0,5.7,5.0,20899.0,1.0,7.2,66.0,1.0,38.0,4.0
109.0,1.0,8.5,2.0,1639.0,6.0,0.8,70.0,0.0,31.0,4.0
719.0,1.0,8.3,2.0,13.0,20.0,2.6,81.0,0.0,31.0,4.0
100.0,1.0,8.9,3.0,299.0,1.0,9.7,64.0,0.0,36.0,4.0
724.0,0.0,8.7,3.0,469.0,1.0,16.9,13.0,0.0,59.0,4.0
725.0,0.0,9.0,4.0,68.0,1.0,10.0,84.0,0.0,36.0,4.0
110.0,1.0,9.0,4.0,5791.0,7.0,3.3,4.0,0.0,31.0,4.0
102.0,0.0,5.7,5.0,20899.0,1.0,7.2,66.0,1.0,38.0,4.0
610.0,0.0,8.1,2.0,811.0,11.0,6.9,14.0,0.0,57.0,4.0
726.0,1.0,9.0,4.0,4953.0,6.0,350.0,135.0,0.0,31.0,4.0
109.0,1.0,8.5,2.0,1639.0,6.0,0.8,70.0,0.0,31.0,4.0
105.0,1.0,8.6,3.0,1686.0,6.0,2.3,69.0,0.0,31.0,4.0
103.0,1.0,8.1,2.0,5226.0,7.0,1.1,105.0,1.0,31.0,4.0
104.0,1.0,8.8,3.0,7954.0,7.0,8.5,68.0,1.0,38.0,4.0
727.0,0.0,8.2,2.0,309.0,1.0,5.8,13.0,0.0,40.0,4.0
719.0,1.0,8.3,2.0,13.0,20.0,2.6,81.0,0.0,31.0,4.0
720.0,0.0,8.7,3.0,643.0,1.0,6.0,120.0,0.0,57.0,4.0
100.0,1.0,8.9,3.0,299.0,1.0,9.7,64.0,0.0,36.0,4.0
724.0,0.0,8.7,3.0,469.0,1.0,16.9,13.0,0.0,59.0,4.0
725.0,0.0,9.0,4.0,68.0,1.0,10.0,84.0,0.0,36.0,4.0
102.0,0.0,5.7,5.0,20899.0,1.0,7.2,66.0,1.0,38.0,4.0
105.0,1.0,8.6,3.0,1686.0,6.0,2.3,69.0,0.0,31.0,4.0
117.0,1.0,8.3,2.0,25125.0,8.0,1.0,324.0,0.0,42.0,4.0
111.0,1.0,8.4,2.0,5190.0,7.0,1.1,38.0,1.0,41.0,4.0
103.0,1.0,8.1,2.0,5226.0,7.0,1.1,105.0,1.0,31.0,4.0
104.0,1.0,8.8,3.0,7954.0,7.0,8.5,68.0,1.0,38.0,4.0
108.0,1.0,7.8,1.0,4233.0,7.0,4.0,94.0,1.0,40.0,4.0
116.0,1.0,8.0,2.0,521.0,7.0,2.3,17.0,0.0,40.0,4.0
728.0,1.0,7.9,1.0,10543.0,1.0,4.7,17.0,0.0,40.0,4.0
114.0,1.0,7.8,1.0,1613.0,6.0,1.6,137.0,0.0,31.0,4.0
729.0,1.0,8.1,2.0,7055.0,1.0,0.6,10.0,0.0,31.0,4.0
719.0,1.0,8.3,2.0,13.0,20.0,2.6,81.0,0.0,31.0,4.0
103.0,1.0,8.1,2.0,5226.0,7.0,1.1,105.0,1.0,31.0,4.0
120.0,1.0,7.0,1.0,7541.0,1.0,3.7,100.0,0.0,31.0,4.0
102.0,0.0,5.7,5.0,20899.0,1.0,7.2,66.0,1.0,38.0,4.0
104.0,1.0,8.8,3.0,7954.0,7.0,8.5,68.0,1.0,38.0,4.0
118.0,1.0,7.0,1.0,4317.0,1.0,6.0,13.0,0.0,40.0,4.0
730.0,1.0,8.5,2.0,2137.0,6.0,2.2,135.0,0.0,31.0,4.0
117.0,1.0,8.3,2.0,25125.0,8.0,1.0,324.0,0.0,42.0,4.0
105.0,1.0,8.6,3.0,1686.0,6.0,2.3,69.0,0.0,31.0,4.0
107.0,1.0,8.6,3.0,11088.0,6.0,2.1,69.0,0.0,39.0,4.0
720.0,0.0,8.7,3.0,643.0,1.0,6.0,226.0,0.0,57.0,4.0
116.0,1.0,8.0,2.0,521.0,7.0,2.3,17.0,0.0,40.0,4.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
731.0,0.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
357.0,1.0,7.8,1.0,2143.0,34.0,3.8,200.0,0.0,5.0,1.0
133.0,0.0,6.9,5.0,4623.0,19.0,5.0,82.0,0.0,3.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
731.0,0.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
733.0,1.0,7.6,1.0,7700.0,20.0,3.2,327.0,0.0,15.0,1.0
357.0,1.0,7.8,1.0,2143.0,34.0,3.8,200.0,0.0,5.0,1.0
358.0,1.0,8.1,2.0,7359.0,35.0,5.1,201.0,0.0,2.0,1.0
734.0,1.0,7.8,1.0,2482.0,32.0,3.3,18.0,0.0,15.0,1.0
359.0,1.0,8.2,2.0,1487.0,20.0,4.1,202.0,0.0,11.0,1.0
133.0,0.0,6.9,5.0,4623.0,19.0,5.0,82.0,0.0,3.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
360.0,1.0,7.4,1.0,3268.0,11.0,4.9,81.0,0.0,8.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
364.0,1.0,7.4,1.0,1356.0,12.0,4.6,203.0,0.0,14.0,1.0
735.0,1.0,6.9,5.0,1360.0,13.0,2.6,18.0,0.0,9.0,1.0
13.0,1.0,7.4,1.0,2242.0,13.0,2.7,18.0,0.0,9.0,1.0
267.0,0.0,7.4,1.0,3948.0,4.0,4.4,77.0,0.0,10.0,1.0
736.0,1.0,8.6,3.0,5290.0,20.0,0.6,328.0,0.0,52.0,1.0
690.0,1.0,7.6,1.0,2095.0,24.0,4.3,329.0,0.0,10.0,1.0
737.0,1.0,8.4,2.0,1589.0,20.0,4.0,78.0,0.0,8.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
16.0,1.0,9.2,4.0,480.0,11.0,5.0,88.0,0.0,11.0,1.0
144.0,1.0,8.3,2.0,3511.0,10.0,4.0,87.0,0.0,4.0,1.0
373.0,1.0,8.1,2.0,9.0,83.0,4.9,186.0,0.0,11.0,1.0
133.0,0.0,6.9,5.0,4623.0,19.0,5.0,82.0,0.0,3.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
738.0,0.0,5.7,5.0,1392.0,13.0,4.8,18.0,0.0,8.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
739.0,0.0,3.2,5.0,6.0,10.0,5.2,81.0,0.0,8.0,1.0
362.0,0.0,6.2,5.0,66.0,11.0,3.8,81.0,0.0,2.0,1.0
370.0,0.0,6.5,5.0,4.0,11.0,1.8,81.0,0.0,43.0,1.0
363.0,0.0,8.0,2.0,1668.0,11.0,4.5,81.0,0.0,3.0,1.0
369.0,0.0,6.9,5.0,2329.0,11.0,5.8,81.0,0.0,8.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
731.0,0.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
378.0,0.0,5.0,5.0,2.0,20.0,4.0,81.0,0.0,2.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
733.0,1.0,7.6,1.0,7700.0,20.0,3.2,327.0,0.0,15.0,1.0
377.0,0.0,7.5,1.0,8.0,11.0,1.0,81.0,0.0,6.0,1.0
376.0,0.0,6.2,5.0,34.0,11.0,3.7,112.0,0.0,2.0,1.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
357.0,1.0,7.8,1.0,2143.0,34.0,3.8,200.0,0.0,5.0,1.0
731.0,0.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
362.0,0.0,6.2,5.0,66.0,11.0,3.8,81.0,0.0,2.0,1.0
375.0,0.0,8.0,2.0,1668.0,34.0,3.5,81.0,0.0,10.0,1.0
370.0,0.0,6.5,5.0,4.0,11.0,1.8,81.0,0.0,43.0,1.0
739.0,0.0,3.2,5.0,6.0,10.0,5.2,81.0,0.0,8.0,1.0
376.0,0.0,6.2,5.0,34.0,11.0,3.7,112.0,0.0,2.0,1.0
133.0,0.0,6.9,5.0,4623.0,19.0,5.0,82.0,0.0,3.0,1.0
738.0,0.0,5.7,5.0,1392.0,13.0,4.8,18.0,0.0,8.0,1.0
363.0,0.0,8.0,2.0,1668.0,11.0,4.5,81.0,0.0,3.0,1.0
369.0,0.0,6.9,5.0,2329.0,11.0,5.8,81.0,0.0,8.0,1.0
377.0,0.0,7.5,1.0,8.0,11.0,1.0,81.0,0.0,6.0,1.0
358.0,1.0,8.1,2.0,7359.0,35.0,5.1,201.0,0.0,2.0,1.0
378.0,0.0,5.0,5.0,2.0,20.0,4.0,81.0,0.0,2.0,1.0
380.0,1.0,9.0,4.0,55.0,36.0,3.5,62.0,0.0,5.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
740.0,0.0,8.0,13.0,14.0,21.0,4.9,81.0,0.0,8.0,1.0
16.0,1.0,9.2,4.0,480.0,11.0,5.0,88.0,0.0,11.0,1.0
133.0,0.0,6.9,5.0,4623.0,98.0,5.0,330.0,0.0,3.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
362.0,0.0,6.2,5.0,66.0,11.0,3.8,81.0,0.0,2.0,1.0
741.0,0.0,7.7,1.0,1451.0,13.0,3.5,18.0,0.0,2.0,1.0
369.0,0.0,6.9,5.0,2329.0,11.0,5.8,81.0,0.0,8.0,1.0
370.0,0.0,6.5,5.0,4.0,11.0,1.8,81.0,0.0,43.0,1.0
363.0,0.0,8.0,2.0,1668.0,11.0,4.5,81.0,0.0,3.0,1.0
731.0,1.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
378.0,0.0,5.0,5.0,2.0,20.0,4.0,81.0,0.0,2.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
733.0,1.0,7.6,1.0,7700.0,20.0,3.2,327.0,0.0,15.0,1.0
376.0,0.0,6.2,5.0,34.0,11.0,3.7,112.0,0.0,2.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
387.0,0.0,6.3,5.0,9.0,20.0,3.9,112.0,0.0,3.0,1.0
357.0,1.0,7.8,1.0,2143.0,34.0,3.8,200.0,0.0,5.0,1.0
13.0,1.0,7.4,1.0,2242.0,13.0,2.7,18.0,0.0,9.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
16.0,1.0,9.2,4.0,480.0,11.0,5.0,88.0,0.0,11.0,1.0
731.0,1.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
373.0,1.0,8.1,2.0,9.0,83.0,4.9,186.0,0.0,11.0,1.0
144.0,1.0,8.3,2.0,3511.0,10.0,4.0,87.0,0.0,4.0,1.0
133.0,0.0,6.9,5.0,4623.0,98.0,5.0,330.0,0.0,3.0,1.0
13.0,1.0,7.4,1.0,2242.0,13.0,2.7,18.0,0.0,9.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
734.0,1.0,7.8,1.0,2482.0,32.0,3.3,18.0,0.0,15.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
16.0,1.0,9.2,4.0,480.0,11.0,5.0,88.0,0.0,11.0,1.0
731.0,1.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
733.0,1.0,7.6,1.0,7700.0,20.0,3.2,327.0,0.0,15.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
373.0,1.0,8.1,2.0,9.0,83.0,4.9,186.0,0.0,11.0,1.0
144.0,1.0,8.3,2.0,3511.0,10.0,4.0,87.0,0.0,4.0,1.0
357.0,1.0,7.8,1.0,2143.0,34.0,3.8,200.0,0.0,5.0,1.0
133.0,0.0,6.9,5.0,4623.0,98.0,5.0,330.0,0.0,3.0,1.0
13.0,1.0,7.4,1.0,2242.0,13.0,2.7,18.0,0.0,9.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
734.0,1.0,7.8,1.0,2482.0,32.0,3.3,18.0,0.0,15.0,1.0
267.0,0.0,7.4,1.0,3948.0,4.0,4.4,77.0,0.0,10.0,1.0
742.0,1.0,7.7,1.0,1075.0,13.0,1.9,35.0,0.0,43.0,1.0
735.0,1.0,6.9,5.0,1360.0,13.0,2.6,18.0,0.0,9.0,1.0
358.0,1.0,8.1,2.0,7359.0,35.0,5.1,201.0,0.0,2.0,1.0
743.0,1.0,9.0,4.0,524.0,4.0,2.6,331.0,0.0,15.0,1.0
744.0,1.0,8.0,2.0,1678.0,4.0,4.1,18.0,0.0,8.0,1.0
690.0,1.0,7.6,1.0,2095.0,24.0,4.3,329.0,0.0,10.0,1.0
736.0,1.0,8.6,3.0,5290.0,20.0,0.6,328.0,0.0,52.0,1.0
359.0,1.0,8.2,2.0,1487.0,20.0,4.1,202.0,0.0,11.0,1.0
737.0,1.0,8.4,2.0,1589.0,20.0,4.0,78.0,0.0,8.0,1.0
356.0,1.0,7.5,1.0,3817.0,18.0,5.9,325.0,0.0,61.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
731.0,1.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
362.0,0.0,6.2,5.0,66.0,11.0,3.8,81.0,0.0,2.0,1.0
375.0,0.0,8.0,2.0,1668.0,34.0,3.5,81.0,0.0,10.0,1.0
370.0,0.0,6.5,5.0,4.0,11.0,1.8,81.0,0.0,43.0,1.0
133.0,0.0,6.9,5.0,4623.0,98.0,5.0,330.0,0.0,3.0,1.0
376.0,0.0,6.2,5.0,34.0,11.0,3.7,112.0,0.0,2.0,1.0
363.0,0.0,8.0,2.0,1668.0,11.0,4.5,81.0,0.0,3.0,1.0
369.0,0.0,6.9,5.0,2329.0,11.0,5.8,81.0,0.0,8.0,1.0
378.0,0.0,5.0,5.0,2.0,20.0,4.0,81.0,0.0,2.0,1.0
740.0,0.0,8.0,13.0,14.0,21.0,4.9,81.0,0.0,8.0,1.0
380.0,1.0,9.0,4.0,55.0,36.0,3.5,62.0,0.0,5.0,1.0
357.0,1.0,7.8,1.0,2143.0,34.0,3.8,200.0,0.0,5.0,1.0
372.0,1.0,7.9,1.0,124.0,29.0,4.5,207.0,0.0,4.0,1.0
381.0,1.0,7.8,1.0,20.0,28.0,1.5,62.0,0.0,51.0,1.0
379.0,0.0,7.5,1.0,10.0,20.0,4.5,81.0,0.0,14.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
16.0,1.0,9.2,4.0,480.0,11.0,5.0,88.0,0.0,11.0,1.0
741.0,0.0,7.7,1.0,1451.0,13.0,3.5,18.0,0.0,2.0,1.0
13.0,1.0,7.4,1.0,2242.0,13.0,2.7,18.0,0.0,9.0,1.0
733.0,1.0,7.6,1.0,7700.0,20.0,3.2,327.0,0.0,15.0,1.0
89.0,1.0,8.8,3.0,3852.0,6.0,2.8,59.0,0.0,27.0,3.0
745.0,1.0,7.5,1.0,1462.0,20.0,8.5,84.0,0.0,54.0,3.0
71.0,1.0,8.0,2.0,15446.0,3.0,2.1,52.0,1.0,26.0,3.0
73.0,0.0,7.4,1.0,21183.0,7.0,2.6,13.0,0.0,26.0,3.0
746.0,1.0,8.2,2.0,14891.0,7.0,0.9,332.0,1.0,26.0,3.0
246.0,1.0,8.7,3.0,1514.0,6.0,1.7,137.0,0.0,26.0,3.0
747.0,0.0,8.3,2.0,17462.0,7.0,2.7,100.0,0.0,28.0,3.0
234.0,1.0,8.4,2.0,11904.0,7.0,3.4,183.0,1.0,29.0,3.0
68.0,1.0,8.6,3.0,12885.0,3.0,2.4,135.0,0.0,26.0,3.0
240.0,1.0,8.1,2.0,15415.0,3.0,3.0,333.0,0.0,26.0,3.0
164.0,0.0,8.1,2.0,7410.0,7.0,1.1,10.0,0.0,26.0,3.0
748.0,1.0,8.7,3.0,4935.0,3.0,1.7,49.0,0.0,26.0,3.0
749.0,1.0,8.5,2.0,1954.0,6.0,1.3,334.0,0.0,26.0,3.0
750.0,1.0,8.4,2.0,9174.0,8.0,1.0,335.0,0.0,26.0,3.0
751.0,1.0,8.6,3.0,8328.0,8.0,0.9,335.0,0.0,26.0,3.0
67.0,0.0,8.2,2.0,4799.0,3.0,2.5,49.0,0.0,28.0,3.0
245.0,1.0,8.3,2.0,3191.0,3.0,3.5,50.0,0.0,27.0,3.0
172.0,1.0,8.2,2.0,14579.0,8.0,1.3,24.0,1.0,26.0,3.0
244.0,1.0,8.5,2.0,5560.0,8.0,2.5,336.0,0.0,26.0,3.0
752.0,1.0,8.3,2.0,8053.0,8.0,5.6,130.0,1.0,63.0,3.0
89.0,1.0,8.8,3.0,3852.0,6.0,2.8,59.0,0.0,27.0,3.0
745.0,1.0,7.5,1.0,1462.0,20.0,8.5,84.0,0.0,54.0,3.0
71.0,1.0,8.0,2.0,15446.0,3.0,2.1,52.0,1.0,26.0,3.0
233.0,1.0,8.8,3.0,4730.0,1.0,1.4,337.0,0.0,26.0,3.0
753.0,0.0,8.3,2.0,9370.0,7.0,4.1,44.0,1.0,27.0,3.0
73.0,0.0,7.4,1.0,21183.0,7.0,2.6,13.0,0.0,26.0,3.0
68.0,1.0,8.6,3.0,12885.0,3.0,2.4,135.0,0.0,26.0,3.0
747.0,0.0,8.3,2.0,17462.0,7.0,2.7,100.0,0.0,28.0,3.0
748.0,1.0,8.7,3.0,4935.0,3.0,1.7,49.0,0.0,26.0,3.0
746.0,1.0,8.2,2.0,14891.0,7.0,0.9,332.0,1.0,26.0,3.0
749.0,1.0,8.5,2.0,1954.0,6.0,1.3,334.0,0.0,26.0,3.0
234.0,1.0,8.4,2.0,11904.0,7.0,3.4,183.0,1.0,29.0,3.0
67.0,0.0,8.2,2.0,4799.0,3.0,2.5,49.0,0.0,28.0,3.0
89.0,1.0,8.8,3.0,3852.0,6.0,2.8,59.0,0.0,27.0,3.0
745.0,1.0,7.5,1.0,1462.0,20.0,8.5,84.0,0.0,54.0,3.0
73.0,0.0,7.4,1.0,21183.0,7.0,2.6,13.0,0.0,26.0,3.0
66.0,0.0,7.8,1.0,1115.0,1.0,4.3,46.0,0.0,27.0,3.0
747.0,0.0,8.3,2.0,17462.0,7.0,2.7,100.0,0.0,28.0,3.0
754.0,0.0,7.0,1.0,9353.0,8.0,2.3,44.0,0.0,28.0,3.0
755.0,0.0,8.0,2.0,8631.0,7.0,3.9,5.0,1.0,27.0,3.0
746.0,1.0,8.2,2.0,14891.0,7.0,0.9,332.0,1.0,26.0,3.0
756.0,0.0,8.3,2.0,1510.0,8.0,2.7,10.0,0.0,26.0,3.0
757.0,0.0,8.2,2.0,4195.0,3.0,1.5,57.0,0.0,26.0,3.0
90.0,1.0,7.8,1.0,9406.0,1.0,2.0,10.0,1.0,26.0,3.0
749.0,1.0,8.5,2.0,1954.0,6.0,1.3,334.0,0.0,26.0,3.0
234.0,1.0,8.4,2.0,11904.0,7.0,3.4,183.0,1.0,29.0,3.0
67.0,0.0,8.2,2.0,4799.0,3.0,2.5,49.0,0.0,28.0,3.0
758.0,0.0,8.7,3.0,854.0,3.0,2.6,10.0,0.0,26.0,3.0
